0;KM TRANSPORTES RODOVIARIOS DE ;CTRCs EXPEDIDOS;PERIODO DE EMISSAO: 06/04/26 A 06/04/26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Serie/Numero CTRC;Tipo do Documento;Data de Emissao;Hora de Emissao;Data de Autorizacao;Hora de Autorizacao;Login;Placa de Coleta;Cliente Remetente;Cliente Expedidor;Cliente Pagador;Cidade do Destinatario;UF do Destinatario;Local de Entrega;UF de Entrega;Unidade Receptora;Numero da Nota Fiscal;Peso Real em Kg;Cubagem em m3;Quantidade de Volumes;Valor da Mercadoria;Valor do Frete;Peso Calculado em Kg;Frete Peso;Frete Valor;Codigo da Ultima Ocorrencia;Data de inclusao da Ultima Ocorrencia;Data da Ultima Ocorrencia;Usuario da Ultima Ocorrencia;Unidade da Ultima Ocorrencia;Descricao da Ultima Ocorrencia;Latitude da Ultima Ocorrencia;Longitude da Ultima Ocorrencia;Previsao de Entrega;Entrega Programada;Data da Entrega Realizada;Quantidade de Dias de Atraso;Localizacao Atual;Data do Cancelamento;Motivo do Cancelamento;Codigo dos Correios;Notas Fiscais;Numero dos Pedidos;Chaves NF-es;Capa de Canhoto de NF;Volumes;Volume Cliente/Shipment;Observacao;Distancia em Km;Conferente de Coleta;Complemento
2;CGN190460-4;NORMAL;06/04/2026;19:15;06/04/2026;21:19;vilasant;ARMAMP2;M P S DISTRIBUIDORA MERCANTIL;M P S DISTRIBUIDORA MERCANTIL;M P S DISTRIBUIDORA MERCANTIL;CAMPO GRANDE;MS;ALEX CARLOS DE LIMA;MS;CGR;627759;31,2;0,19;2;2643,79;67,59;57;41,04;0;80;06/04/2026;06/04/2026;vilasant;KMT - CGR;RPS emitida com 2 volumes e 31 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;09/04/2026;;;0;KMT CGR - CAMPO GRANDE - APONTADO PARA ENTREGA - VEICULO: 323S002;;;;1/627759 ;;50260409570732000434550010006277591261984871 ;;254251476482-254251476485 ;;;2;CONFEREN;0
2;CGN190461-2;NORMAL;06/04/2026;20:42;06/04/2026;23:09;fbfreire;SLZ9I39;UNIFORT LTDA;UNIFORT LTDA;UNIFORT LTDA;CAMPO GRANDE;MS;POSTO LOCATELLI;MS;CGR;23726;53,08;0;5;1676,46;76,06;53,08;48,75;0;80;06/04/2026;06/04/2026;fbfreire;KMT - CGR;RPS emitida com 5 volumes e 53 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;09/04/2026;;;0;KMT CGR - CAMPO GRANDE - APONTADO PARA ENTREGA - VEICULO: 303S010;;;;1/23726 ;;50260341916347001723550010000237261321351061 ;;254251482112-254251482118 ;00235175 ;;3;EDERGVIE;0
2;CGN190462-1;NORMAL;06/04/2026;20:43;06/04/2026;23:09;fbfreire;SLZ9I39;UNIFORT LTDA;UNIFORT LTDA;UNIFORT LTDA;CAMPO GRANDE;MS;;MS;CGR;23732;176,214;0;9;4515,5;165,42;176,214;86,33;45,16;80;06/04/2026;06/04/2026;fbfreire;KMT - CGR;RPS emitida com 9 volumes e 176 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;09/04/2026;;;0;KMT CGR-RPS emitida com 9 volumes e 176 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;;1/23732 ;;50260341916347001723550010000237321046219720 ;;254251482233-254251482243 ;00235191 ;;3;EDERGVIE;0
2;CGN190463-9;NORMAL;06/04/2026;20:46;06/04/2026;23:09;fbfreire;SLZ9I39;UNIFORT LTDA;UNIFORT LTDA;UNIFORT LTDA;CAMPO GRANDE;MS;;MS;CGR;23727;119,535;0;9;2344,07;111,97;119,535;58,56;23,44;80;06/04/2026;06/04/2026;fbfreire;KMT - CGR;RPS emitida com 9 volumes e 120 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;09/04/2026;;;0;KMT CGR - CAMPO GRANDE - APONTADO PARA ENTREGA - VEICULO: 304S10B;;;;1/23727 ;;50260341916347001723550010000237271330549607 ;;254251482307-254251482317 ;00235216 ;;3;EDERGVIE;0
2;CGN190464-7;NORMAL;06/04/2026;20:47;06/04/2026;23:09;fbfreire;SLZ9I39;UNIFORT LTDA;UNIFORT LTDA;UNIFORT LTDA;CAMPO GRANDE;MS;;MS;CGR;23733;61,93;0;8;1652,15;76,06;61,93;48,75;0;80;06/04/2026;06/04/2026;fbfreire;KMT - CGR;RPS emitida com 8 volumes e 62 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;09/04/2026;;;0;KMT CGR - CAMPO GRANDE - APONTADO PARA ENTREGA - VEICULO: 323S002;;;;1/23733 ;;50260341916347001723550010000237331424438148 ;;254251482356-254251482365 ;00235130 ;;3;EDERGVIE;0
2;CGN190465-5;NORMAL;06/04/2026;20:48;06/04/2026;23:09;fbfreire;SLZ9I39;UNIFORT LTDA;UNIFORT LTDA;UNIFORT LTDA;CAMPO GRANDE;MS;;MS;CGR;23740;2,16;0;1;76,48;76,06;2,16;48,75;0;80;06/04/2026;06/04/2026;fbfreire;KMT - CGR;RPS emitida com 1 volume e 2 Kg. Destino: MS/CAMPO GRANDE. Previsao de entrega: 09/04/26;;;09/04/2026;;;0;KMT CGR - CAMPO GRANDE - APONTADO PARA ENTREGA - VEICULO: 304S10B;;;;1/23740 ;;50260341916347001723550010000237401549855644 ;;254251482450-254251482452 ;00235155 ;;3;EDERGVIE;0
2;CGR392574-9;NORMAL;06/04/2026;08:10;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;AQUIDAUANA;MS;;MS;AQU;401270;228,5;0;1;1807,15;230,39;228,5;137,1;19,88;84;07/04/2026;07/04/2026;sistema;KMT - AQU;Chegada na unidade ANASTACIO em 07/04/26, 02:07h.;;;08/04/2026;;;0;KMT AQU - NO ARMAZEM DA UNIDADE AQUIDAUANA;;;;3/401271, 3/401270 ;;41260375875773000200550030004012711465808473, 41260375875773000200550030004012701932081290 ;;0-0, 254251472684-254251472686 ;;;153;CONFEREN;0
2;CGR392575-7;NORMAL;06/04/2026;08:13;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;SAO GABRIEL DO OESTE;MS;;MS;SGO;401292;156,25;0;9;1186,38;180,55;156,25;93,75;13,05;1;07/04/2026;07/04/2026;souzilan;KMT - SGO;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 893,2g.;-19,37938517;-54,58483815;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;3/401292, 3/401293 ;;41260375875773000200550030004012921117058367, 41260375875773000200550030004012931707151982 ;;254251463296-254251463305, 254251463293-254251463295 ;;;142;CONFEREN;0
2;CGR392576-5;NORMAL;06/04/2026;08:20;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;RIO BRILHANTE;MS;;MS;RBT;401281;271,26;0;37;2446,8;296,12;271,26;162,76;26,91;8;07/04/2026;07/04/2026;lvsouza;KMT - CGR;MERC CONFERIDA E SEPARADA - SETOR MERCADO NF OK;;;10/04/2026;;;0;KMT CGR-CT-e autorizado com 37 volumes e 271 Kg. Destino: MS/RIO BRILHANTE. Previsao de entrega: 10/04/26;;;;3/401281 ;;41260375875773000200550030004012811588435086 ;;254251464511-254251464549 ;;;160;CONFEREN;0
2;CGR392577-3;NORMAL;06/04/2026;08:24;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;MARACAJU;MS;;MS;MJU;401289;311,69;0;40;2658,97;307,53;311,69;187,01;29,25;8;07/04/2026;07/04/2026;lvsouza;KMT - CGR;MERC CONFERIDA E SEPARADA - SETOR MERCADO NF OK;;;08/04/2026;;;0;KMT CGR-CT-e autorizado com 40 volumes e 312 Kg. Destino: MS/MARACAJU. Previsao de entrega: 08/04/26;;;;3/401289 ;;41260375875773000200550030004012891972356594 ;;254251464807-254251464848 ;;;172;CONFEREN;0
2;CGR392578-1;NORMAL;06/04/2026;08:24;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;MARACAJU;MS;;MS;MJU;401290;123,08;0;15;1080,33;137,67;123,08;73,85;11,88;35;07/04/2026;07/04/2026;wlima;KMT - MJU;AGUARDANDO AGENDAMENTO DO CLIENTE;;;08/04/2026;;;0;KMT MJU - NO ARMAZEM DA UNIDADE MARACAJU;;;;3/401290 ;;41260375875773000200550030004012901529585122 ;;254251464849-254251464865 ;;;172;CONFEREN;0
2;CGR392579-0;NORMAL;06/04/2026;08:25;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;NOVA ALVORADA DO SUL;MS;;MS;NSU;401294;1583,08;0;209;12099,29;1558,92;1583,08;949,85;133,09;8;07/04/2026;07/04/2026;lvsouza;KMT - CGR;MERC CONFERIDA E SEPARADA - SETOR MERCADO NF OK;;;08/04/2026;;;0;KMT CGR-CT-e autorizado com 209 volumes e 1583 Kg. Destino: MS/NOVA ALVORADA DO SUL. Previsao de entrega: 08/04/26;;;;3/401294 ;;41260375875773000200550030004012941430892480 ;;254251464903-254251465113 ;;;114;CONFEREN;0
2;CGR392580-3;NORMAL;06/04/2026;08:26;06/04/2026;07:26;vfsilva ;LOGPIN1;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;PINDUCA INDUSTRIA ALIMENTICIA LTDA;MARACAJU;MS;;MS;MJU;401295;181,34;0;18;1608,35;190,72;181,34;108,8;17,69;35;07/04/2026;07/04/2026;wlima;KMT - MJU;AGUARDANDO AGENDAMENTO DO CLIENTE;;;08/04/2026;;;0;KMT MJU - NO ARMAZEM DA UNIDADE MARACAJU;;;;3/401295 ;;41260375875773000200550030004012951423832203 ;;254251465114-254251465133 ;;;172;CONFEREN;0
2;CGR392581-1;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;CETRO SOLUCOES EM EMBALAGENS E;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;TAQUARUSSU;MS;JOSIMAR DE OLIVEIRA GUANDALINO;MS;NAD;690220;7;0,0759;1;1299;65,34;22,77;65,34;0;84;07/04/2026;07/04/2026;sistema;KMT - NAD;Chegada na unidade NOVA ANDRADINA em 07/04/26, 06:14h.;;;09/04/2026;;;0;KMT NAD - NO ARMAZEM DA UNIDADE NOVA ANDRADINA;;;;1/690220 ;;35260315287545000106550010006902201757538931 ;;26130442104-26130442106 ;;;781;CONFEREN;0
2;CGR392582-0;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;SUPERMIX CONCRETO S/A;ATUAL CARGAS TRANSPOTES;ATUAL CARGAS TRANSPORTES LTDA;DOURADOS;MS;SUPERMIX CONCRETO S/A;MS;DOU;8365;10;0,0378;1;1336,38;56,93;11,34;53,93;0;85;07/04/2026;07/04/2026;rbsilva;KMT - DOU;Saida para entrega na cidade de DOURADOS.;;;08/04/2026;;;0;KMT DOU - EM ENTREGA;;;;3/8365 ;;52260334230979012970550030000083651776186647 ;;26130354159-26130354161 ;;;227;CONFEREN;0
2;CGR392583-8;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;CRV INDUSTRIAL-IND E COM DE FI;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;JARAGUARI;MS;SANTA RITA INDUSTRIA DE OLEOS;MS;RED;526982;0,875;0;1;43,94;55,37;0,875;55,37;0;16;06/04/2026;06/04/2026;thiagdsv;KMT - CGR;AGUARDANDO PGT DA ATUAL ;;;13/04/2026;;;0;KMT CGR-Redespacho autorizado com 1 volume e 1 Kg. Destino: MS/JARAGUARI. Previsao de entrega: 13/04/26;;;;1/526982 ;;41260307411076000159550010005269821569897607 ;;26130504540-26130504542 ;;;411;CONFEREN;0
2;CGR392584-6;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;COLSON DO BRASIL LTDA;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;DOURADOS;MS;DDR COM ATACADISTA DE MAT HIDRAUL E ELET LTDA;MS;DOU;180593;118,65;0;10;5610,53;111,55;118,65;108,55;0;1;07/04/2026;07/04/2026;santjoao;KMT - DOU;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 5.749,6g.;-22,242574;-54,74058248;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/180593 ;;41260305094003000155550010001805931115152430 ;;26130506317-26130506328 ;;;227;CONFEREN;0
2;CGR392585-4;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;CONTABILISTA PAPELARIA E INFOR (C.);ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;SIDROLANDIA;MS;MARTINI MEAT S/A ARMAZENS GERAIS;MS;SDL;478625;47,63;0,1531;8;1663,3;69,96;47,63;69,96;0;56;06/04/2026;06/04/2026;rmasseli;KMT - CGR;CTRC segregado. MERCADORIA EM ANALISE FISCAL.;;;08/04/2026;;;0;KMT CGR-Redespacho autorizado com 8 volumes e 48 Kg. Destino: MS/SIDROLANDIA. Previsao de entrega: 08/04/26;;;;3/478625 ;1072082  ;41260377765840000170550030004786251064187520 ;;26130513125-26130513134 ;;;244;CONFEREN;0
2;CGR392586-2;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;AXION FERRAMENTAS E MATERIAIS;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;CORUMBA;MS;WANDERSON MATS CONSTR LTDA;MS;COR;165433;258,53;0,0001;15;7428,59;211,03;258,53;211,03;0;85;07/04/2026;07/04/2026;nmagalha;KMT - COR;Saida para entrega na cidade de CORUMBA.;;;08/04/2026;;;0;KMT COR - EM ENTREGA;;;;1/165433 ;;41260302674103000162550010001654331071009380 ;;26130515272-26130515288 ;;;438;CONFEREN;0
2;CGR392587-1;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;RODRIGO DE SOUZA EPP;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;CORUMBA;MS;TRANSSERV-IEX IMPORT E EXP CAL;MS;COR;8798;180;0,9187;15;9720;249,66;275,61;249,66;0;85;07/04/2026;07/04/2026;nmagalha;KMT - COR;Saida para entrega na cidade de CORUMBA.;;;08/04/2026;;;0;KMT COR - EM ENTREGA;;;;1/8798 ;;35260302626969000106550010000087981646316407 ;;26130547087-26130547103 ;;;438;CONFEREN;0
2;CGR392588-9;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;GRUPO K1 S A;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;ITAQUIRAI;MS;KATIUCE COSTA DO NASCIMENTO COSTA DO NASCIMENTO NULL;MS;APT;191628;19,35;0,0802;2;614,98;81,55;24,06;81,55;0;16;06/04/2026;06/04/2026;mleal;KMT - CGR;CHEGOU DA ATUAL CARGAS COM FALTA DE 01 VOL ;;;10/04/2026;;;0;KMT CGR-Redespacho autorizado com 2 volumes e 24 Kg. Destino: MS/ITAQUIRAI. Previsao de entrega: 10/04/26;;;;2/191628 ;4344454  ;43260300912882001133550020001916281000000183 ;;26130293119-26130293122 ;009128820011330000191628001002 ;;811;CONFEREN;0
2;CGR392589-7;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;GRUPO K1 S A;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;DOIS IRMAOS DO BURITI;MS;MAELI MARINA GOMES NULL;MS;RED;192676;39,51;0,1146;3;749,98;79,57;39,51;79,57;0;83;07/04/2026;07/04/2026;sistema;KMT - AQU;Chegada na unidade ANASTACIO em 07/04/26, 02:07h.;;;13/04/2026;;;0;KMT AQU - NO ARMAZEM DA UNIDADE AQUIDAUANA;;;;2/192676 ;4350723  ;43260300912882001133550020001926761000000185 ;;26130427040-26130427044 ;009128820011330000192676001003 ;;498;CONFEREN;0
2;CGR392590-1;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;GRUPO K1 NORDESTE S.A.;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;COXIM;MS;DILMA MARTINEZ CAMPOI SALES;MS;COX;9464;74;1,2349;2;2238,99;504,5;370,47;501,5;0;84;07/04/2026;07/04/2026;sferreir;KMT - COX;Chegada na unidade COXIM em 07/04/26, 05:21h.;;;08/04/2026;;;0;KMT COX - NO ARMAZEM DA UNIDADE COXIM;;;;1/9464 ;;25260340085933000143550010000094641000000185 ;;26130410670-26130410673 ;40085933000143000009464001 ;;529;CONFEREN;0
2;CGR392591-9;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;COLCHAO COSTA RICA COMERCIO VAREJISTA ARTEFATOS DE COLCHOES;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;BELA VISTA;MS;AMANDA ATALAIA VALENCIO;MS;MSF;473366;38,06;0,152;2;898,54;78,63;45,6;78,63;0;84;07/04/2026;07/04/2026;alfredo;EM5 - BLV;Chegada na unidade BELA VISTA em 07/04/26, 08:56h.;;;15/04/2026;;;0;EM5 BLV-NO ARMAZEM DA FILIAL BELA VISTA;;;;11/473366 ;;33260313360054000100550110004733661256758873 ;;26130455349-26130455352 ;;;706;CONFEREN;0
2;CGR392592-7;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;COSTA RICA COLCHOES COMERCIO VAREJISTA ARTEFATOS DE COLCHOES;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;DOURADOS;MS;CLAUDINEIA SOARES RIBEIRO;MS;DOU;65720;146,96;0,588;2;919,52;134,52;176,4;131,52;0;1;07/04/2026;07/04/2026;santjoao;KMT - DOU;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 7.155,4g.;-22,24258275;-54,7405581;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;11/65720 ;;33260309219290000133550110000657201102847910 ;;26130455470-26130455473 ;;;227;CONFEREN;0
2;CGR392593-5;REDESPACHO;06/04/2026;09:03;06/04/2026;08:04;thiagdsv;JDA9F59;COLCHAO COSTA RICA COMERCIO VAREJISTA ARTEFATOS DE COLCHOES;ATUAL CARGAS TRANSPORTES LTDA;ATUAL CARGAS TRANSPORTES LTDA;JARDIM;MS;LUANA TALITA OLIVEIRA DENIZ;MS;JDM;471928;173,8;0,01;17;6726,84;177,49;173,8;177,49;0;85;07/04/2026;07/04/2026;sergiopo;KMT - JDM;Saida para entrega na cidade de JARDIM.;;;08/04/2026;;;0;KMT JDM - EM ENTREGA;;;;11/471928 ;;33260313360054000100550110004719281624184154 ;;26130491402-26130491420 ;;;248;CONFEREN;0
2;CGR392595-1;REDESPACHO;06/04/2026;09:17;06/04/2026;08:19;eaolivei;BDD1B54;GENIAL COMERCIO DE TECIDOS E EMBALAGENS LTDA;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;INOCENCIA;MS;CLAUDIA DE CARVALHO AGUIAR LTDA;MS;PBA;83;9,66;0,027;1;766,94;43,39;9,66;40,89;0;84;07/04/2026;07/04/2026;jcsantos;KMT - PBA;Chegada na unidade PARANAIBA em 07/04/26, 10:31h.;;;10/04/2026;;;0;KMT PBA - NO ARMAZEM DA UNIDADE PARANAIBA;;;;2/83 ;;41260363112565000180550020000000831100000831 ;;43531630130-43531630132 ;;;497;CONFEREN;0
2;CGR392596-0;REDESPACHO;06/04/2026;09:17;06/04/2026;08:19;eaolivei;BDD1B54;MAHOVI INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;PONTA PORA;MS;LUBRIPORA AUTO PECAS E LUBRIFICANTES EIRELI;MS;PPR;1642;69,68;0,125;1;1530;64,34;69,68;61,84;0;1;07/04/2026;07/04/2026;vazalcia;KMT - PPR;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 2.102,6g.;-22,54455648;-55,72558537;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/1642 ;;35260332554486000287550010000016421643600163 ;;43531626666-43531626668 ;;;972;CONFEREN;0
2;CGR392597-8;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;BLUKIT INDUSTRIA DE PLASTICOS LTDA;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;DEODAPOLIS;MS;4275-MARIANA S L DE ABREU ME;MS;DOU;747548;46,985;0,558;21;3441,4;105,68;139,5;100,68;0;84;07/04/2026;07/04/2026;fernanzb;KMT - DOU;Chegada na unidade DOURADOS em 07/04/26, 05:39h.;;;09/04/2026;;;0;KMT DOU - NO ARMAZEM DA UNIDADE DOURADOS;;;;1/747548 ;;42260309641520000158550010007475481100602820 ;;43531604131-43531604153 ;07475480001 ;;645;CONFEREN;0
2;CGR392598-6;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;BLUKIT INDUSTRIA DE PLASTICOS LTDA;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;SIDROLANDIA;MS;AGRO SHOPPING LTDA;MS;SDL;749129;61,451;0,541;21;6695,17;71,28;135,25;71,28;0;84;07/04/2026;07/04/2026;sistema;KMT - SDL;Chegada na unidade SIDROLANDIA em 07/04/26, 01:28h.;;;08/04/2026;;;0;KMT SDL - NO ARMAZEM DA UNIDADE SIDROLANDIA;;;;1/749129 ;;42260309641520000158550010007491291015553641 ;;43531618487-43531618509 ;07491290001 ;;244;CONFEREN;0
2;CGR392599-4;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;RENATO GOMES REIS;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;RIO VERDE DE MATO GROSSO;MS;FLORA BRASILIS FARMACIA DE MANIPULACAO LTDA;MS;RVM;3384;21;0,09;4;1076,22;37,81;22,5;35,31;0;84;07/04/2026;07/04/2026;sistema;KMT - RVM;Chegada na unidade RIO VERDE DE MATO GROSSO em 07/04/26, 02:38h.;;;08/04/2026;;;0;KMT RVM - NO ARMAZEM DA UNIDADE RIO VERDE DE MT;;;;1/3384 ;;41260345205469000103550010000033841571814919 ;;43531628947-43531628952 ;;;209;CONFEREN;0
2;CGR392600-1;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;DE CONTO COMERCIO DE EMBALAGEN;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;MIRANDA;MS;MANSUR LOPES DUARTE LTDA;MS;MDA;119733;175;0,72;1;4491,92;109,59;180;109,59;0;84;07/04/2026;07/04/2026;sistema;KMT - MDA;Chegada na unidade MIRANDA em 07/04/26, 02:48h.;;;08/04/2026;;;0;KMT MDA - NO ARMAZEM DA UNIDADE MIRANDA;;;;3/119733 ;;41260379340246000162550030001197331741773890 ;;43531629033-43531629035 ;;;219;CONFEREN;0
2;CGR392601-0;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;DE CONTO COMERCIO DE EMBALAGEN;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;PEDRO GOMES;MS;BENELICE CUNHA ANGELIM;MS;PGO;119738;124,305;0,96;1;1335,2;192,58;240;185,08;0;1;07/04/2026;07/04/2026;barbclau;KMT - PGO;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 2.674,6g.;-18,09779227;-54,5505465;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;3/119738 ;;41260379340246000162550030001197381583535478 ;;43531629064-43531629066 ;;;312;CONFEREN;0
2;CGR392602-8;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;DE CONTO COMERCIO DE EMBALAGEN;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;MIRANDA;MS;MANSUR LOPES DUARTE EIRELI;MS;MDA;119731;160;0,7;1;4563,01;107,38;175;107,38;0;84;07/04/2026;07/04/2026;sistema;KMT - MDA;Chegada na unidade MIRANDA em 07/04/26, 02:48h.;;;08/04/2026;;;0;KMT MDA - NO ARMAZEM DA UNIDADE MIRANDA;;;;3/119731 ;;41260379340246000162550030001197311738438160 ;;43531629073-43531629075 ;;;219;CONFEREN;0
2;CGR392603-6;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;DE CONTO COMERCIO DE EMBALAGEN;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;PARANAIBA;MS;D C PRODUTOS ALIMENTICIOS LTDA;MS;PBA;119740;335,4;1,08;1;11567;224,55;335,4;214,55;0;84;07/04/2026;07/04/2026;jcsantos;KMT - PBA;Chegada na unidade PARANAIBA em 07/04/26, 10:31h.;;;08/04/2026;;;0;KMT PBA - NO ARMAZEM DA UNIDADE PARANAIBA;;;;3/119740 ;;41260379340246000162550030001197401598216118 ;;43531629080-43531629082 ;;;408;CONFEREN;0
2;CGR392604-4;REDESPACHO;06/04/2026;09:18;06/04/2026;08:19;eaolivei;BDD1B54;DE CONTO COMERCIO DE EMBALAGEN;AGEX TRANSPORTES URGENTES LTDA;AGEX TRANSPORTES URGENTES LTDA;MIRANDA;MS;MANSUR LOPES DUARTE ME;MS;MDA;119729;207;1,32;1;5400,02;183,87;330;183,87;0;0;;;;;;;;08/04/2026;;;0;KMT CGR-Redespacho autorizado com 1 volume e 330 Kg. Destino: MS/MIRANDA. Previsao de entrega: 08/04/26;;;;3/119729 ;;41260379340246000162550030001197291736533469 ;;43531629083-43531629085 ;;;219;CONFEREN;0
